Date,Location,Mall,On_Off_Cmd,A/M_Status,Run_Status,Trip_Status,Schedule_Mode,Time_Schedule,Power_Consumption_in_kwh,Filter_Status,Indoor_Temperature,Airflow_Rates_in_CFM,Month,Is_Weekend,Season,Climate_Prone,Outdoor_Temperature,Occupancy,Fan_Speed,Air_Filter,Air_Quality_PPM,Power_consumption_kwh
2022-05-27,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,21,,5.0,0.0,Summer,Winter,30.0,192.0,Medium,Low,210.0,23.0
2022-05-28,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,5.0,1.0,Summer,Winter,36.0,494.0,High,High,355.0,67.0
2022-05-29,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,5.0,1.0,Summer,Winter,35.0,379.0,High,High,351.0,63.0
2022-05-30,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,26,,5.0,0.0,Summer,Winter,35.0,205.0,Medium,Medium,299.0,29.0
2022-05-31,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,5.0,0.0,Summer,Winter,34.0,266.0,High,Medium,278.0,34.0
2022-06-01,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,21,,6.0,0.0,Summer,Winter,27.0,107.0,Medium,Low,244.0,18.0
2022-06-02,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,6.0,0.0,Summer,Winter,32.0,183.0,Medium,Low,231.0,20.0
2022-06-03,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,6.0,0.0,Summer,Winter,33.0,284.0,High,Medium,258.0,30.0
2022-06-04,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,20,,6.0,1.0,Summer,Winter,27.0,335.0,Medium,High,355.0,51.0
2022-06-05,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,24,,6.0,1.0,Summer,Winter,29.0,392.0,Medium,High,320.0,46.0
2022-06-06,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,21,,6.0,0.0,Summer,Winter,29.0,203.0,Medium,Medium,267.0,33.0
2022-06-07,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,6.0,0.0,Summer,Winter,35.0,338.0,High,High,327.0,69.0
2022-06-08,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,6.0,0.0,Summer,Winter,38.0,212.0,High,Medium,270.0,37.0
2022-06-09,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,26,,6.0,0.0,Summer,Winter,35.0,226.0,Medium,Medium,271.0,34.0
2022-06-10,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,21,,6.0,0.0,Summer,Winter,29.0,146.0,Medium,Low,239.0,23.0
2022-06-11,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,21,,6.0,1.0,Summer,Winter,27.0,320.0,Medium,High,306.0,42.0
2022-06-12,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,6.0,1.0,Summer,Winter,33.0,428.0,High,High,380.0,75.0
2022-06-13,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,26,,6.0,0.0,Summer,Winter,32.0,189.0,Medium,Low,215.0,22.0
2022-06-14,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,6.0,0.0,Summer,Winter,35.0,110.0,High,Low,213.0,23.0
2022-06-15,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,6.0,0.0,Summer,Winter,34.0,115.0,High,Low,233.0,28.0
2022-06-16,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,6.0,0.0,Summer,Winter,34.0,342.0,High,High,371.0,57.0
2022-06-17,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,6.0,0.0,Summer,Winter,38.0,326.0,High,High,313.0,58.0
2022-06-18,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,6.0,1.0,Summer,Winter,31.0,436.0,Medium,High,304.0,54.0
2022-06-19,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,6.0,1.0,Summer,Winter,38.0,421.0,High,High,355.0,64.0
2022-06-20,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,20,,6.0,0.0,Summer,Winter,25.0,201.0,Medium,Medium,299.0,32.0
2022-06-21,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,6.0,0.0,Summer,Winter,28.0,195.0,Medium,Low,246.0,19.0
2022-06-22,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,6.0,0.0,Summer,Winter,28.0,142.0,Medium,Low,249.0,21.0
2022-06-23,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,25,,6.0,0.0,Summer,Winter,35.0,107.0,High,Low,221.0,29.0
2022-06-24,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,6.0,0.0,Summer,Winter,31.0,290.0,Medium,Medium,285.0,27.0
2022-06-25,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,22,,6.0,1.0,Summer,Winter,28.0,333.0,Medium,High,338.0,53.0
2022-06-26,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,26,,6.0,1.0,Summer,Winter,38.0,369.0,High,High,311.0,64.0
2022-06-27,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,6.0,0.0,Summer,Winter,26.0,268.0,Low,Medium,252.0,26.0
2022-06-28,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,25,,6.0,0.0,Summer,Winter,33.0,219.0,Medium,Medium,266.0,28.0
2022-06-29,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,6.0,0.0,Summer,Winter,34.0,104.0,High,Low,209.0,20.0
2022-06-30,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,20,,6.0,0.0,Summer,Winter,27.0,101.0,Medium,Low,237.0,15.0
2022-07-01,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,7.0,0.0,Monsoon,Winter,21.0,193.0,Low,Low,238.0,16.0
2022-07-02,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,18,,7.0,1.0,Monsoon,Winter,17.0,361.0,Low,High,389.0,33.0
2022-07-03,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,18,,7.0,1.0,Monsoon,Winter,18.0,314.0,Low,High,306.0,38.0
2022-07-04,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,7.0,0.0,Monsoon,Winter,26.0,263.0,Low,Medium,268.0,22.0
2022-07-05,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,20,,7.0,0.0,Monsoon,Winter,21.0,144.0,Low,Low,202.0,10.0
2022-07-06,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,7.0,0.0,Monsoon,Winter,24.0,181.0,Low,Low,246.0,15.0
2022-07-07,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,7.0,0.0,Monsoon,Winter,27.0,235.0,Medium,Medium,259.0,29.0
2022-07-08,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,7.0,0.0,Monsoon,Winter,26.0,171.0,Low,Low,242.0,17.0
2022-07-09,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,7.0,1.0,Monsoon,Winter,22.0,490.0,Low,High,390.0,37.0
2022-07-10,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,7.0,1.0,Monsoon,Winter,21.0,395.0,Low,High,367.0,32.0
2022-07-11,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,21,,7.0,0.0,Monsoon,Winter,26.0,207.0,Medium,Medium,251.0,32.0
2022-07-12,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,7.0,0.0,Monsoon,Winter,23.0,290.0,Low,Medium,289.0,20.0
2022-07-13,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,24,,7.0,0.0,Monsoon,Winter,21.0,233.0,Low,Medium,293.0,23.0
2022-07-14,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,21,,7.0,0.0,Monsoon,Winter,19.0,197.0,Low,Low,203.0,15.0
2022-07-15,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,20,,7.0,0.0,Monsoon,Winter,27.0,109.0,Medium,Low,232.0,19.0
2022-07-16,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,21,,7.0,1.0,Monsoon,Winter,18.0,422.0,Low,High,313.0,39.0
2022-07-17,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,7.0,1.0,Monsoon,Winter,28.0,376.0,Medium,High,362.0,54.0
2022-07-18,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,7.0,0.0,Monsoon,Winter,24.0,164.0,Low,Low,208.0,11.0
2022-07-19,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,7.0,0.0,Monsoon,Winter,21.0,152.0,Low,Low,236.0,15.0
2022-07-20,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,7.0,0.0,Monsoon,Winter,15.0,319.0,Medium,High,366.0,44.0
2022-07-21,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,7.0,0.0,Monsoon,Winter,16.0,316.0,Medium,High,337.0,48.0
2022-07-22,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,20,,7.0,0.0,Monsoon,Winter,28.0,301.0,Medium,High,388.0,46.0
2022-07-23,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,7.0,1.0,Monsoon,Winter,15.0,410.0,Medium,High,390.0,46.0
2022-07-24,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,19,,7.0,1.0,Monsoon,Winter,20.0,341.0,Low,High,395.0,38.0
2022-07-25,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,19,,7.0,0.0,Monsoon,Winter,20.0,150.0,Low,Low,245.0,17.0
2022-07-26,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,7.0,0.0,Monsoon,Winter,24.0,193.0,Low,Low,242.0,14.0
2022-07-27,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,7.0,0.0,Monsoon,Winter,29.0,308.0,Medium,High,329.0,52.0
2022-07-28,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,7.0,0.0,Monsoon,Winter,21.0,104.0,Low,Low,228.0,14.0
2022-07-29,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,19,,7.0,0.0,Monsoon,Winter,20.0,205.0,Low,Medium,274.0,22.0
2022-07-30,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,24,,7.0,1.0,Monsoon,Winter,25.0,306.0,Low,High,375.0,31.0
2022-07-31,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,24,,7.0,1.0,Monsoon,Winter,16.0,486.0,Medium,High,343.0,51.0
2022-08-01,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,18,,8.0,0.0,Monsoon,Winter,15.0,194.0,Low,Low,235.0,14.0
2022-08-02,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,24,,8.0,0.0,Monsoon,Winter,15.0,304.0,Medium,High,317.0,40.0
2022-08-03,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,21,,8.0,0.0,Monsoon,Winter,27.0,333.0,Medium,High,320.0,42.0
2022-08-04,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,21,,8.0,0.0,Monsoon,Winter,27.0,250.0,Medium,Medium,273.0,31.0
2022-08-05,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,18,,8.0,0.0,Monsoon,Winter,18.0,202.0,Low,Medium,287.0,22.0
2022-08-06,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,20,,8.0,1.0,Monsoon,Winter,27.0,345.0,Medium,High,366.0,43.0
2022-08-07,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,21,,8.0,1.0,Monsoon,Winter,24.0,481.0,Low,High,328.0,35.0
2022-08-08,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,8.0,0.0,Monsoon,Winter,17.0,114.0,Medium,Low,230.0,18.0
2022-08-09,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,20,,8.0,0.0,Monsoon,Winter,20.0,233.0,Low,Medium,295.0,25.0
2022-08-10,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,23,,8.0,0.0,Monsoon,Winter,19.0,108.0,Low,Low,213.0,15.0
2022-08-11,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,19,,8.0,0.0,Monsoon,Winter,18.0,183.0,Low,Low,220.0,16.0
2022-08-12,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,18,,8.0,0.0,Monsoon,Winter,20.0,279.0,Low,Medium,296.0,22.0
2022-08-13,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,8.0,1.0,Monsoon,Winter,17.0,357.0,Medium,High,337.0,49.0
2022-08-14,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,8.0,1.0,Monsoon,Winter,27.0,308.0,Low,High,342.0,37.0
2022-08-15,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,19,,8.0,0.0,Monsoon,Winter,18.0,238.0,Low,Medium,267.0,21.0
2022-08-16,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,8.0,0.0,Monsoon,Winter,28.0,245.0,Medium,Medium,267.0,32.0
2022-08-17,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,8.0,0.0,Monsoon,Winter,15.0,105.0,Medium,Low,203.0,22.0
2022-08-18,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,20,,8.0,0.0,Monsoon,Winter,18.0,196.0,Low,Low,217.0,11.0
2022-08-19,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,8.0,0.0,Monsoon,Winter,22.0,149.0,Low,Low,231.0,18.0
2022-08-20,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,20,,8.0,1.0,Monsoon,Winter,28.0,450.0,Medium,High,353.0,53.0
2022-08-21,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,8.0,1.0,Monsoon,Winter,25.0,466.0,Low,High,331.0,39.0
2022-08-22,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,21,,8.0,0.0,Monsoon,Winter,17.0,344.0,Low,High,338.0,34.0
2022-08-23,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,8.0,0.0,Monsoon,Winter,19.0,297.0,Low,Medium,262.0,23.0
2022-08-24,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,21,,8.0,0.0,Monsoon,Winter,24.0,212.0,Low,Medium,260.0,28.0
2022-08-25,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,21,,8.0,0.0,Monsoon,Winter,29.0,320.0,Medium,High,348.0,41.0
2022-08-26,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,8.0,0.0,Monsoon,Winter,16.0,182.0,Medium,Low,245.0,24.0
2022-08-27,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,21,,8.0,1.0,Monsoon,Winter,28.0,406.0,Medium,High,375.0,48.0
2022-08-28,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,8.0,1.0,Monsoon,Winter,24.0,456.0,Low,High,392.0,34.0
2022-08-29,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,18,,8.0,0.0,Monsoon,Winter,18.0,183.0,Low,Low,229.0,15.0
2022-08-30,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,8.0,0.0,Monsoon,Winter,23.0,299.0,Low,Medium,288.0,20.0
2022-08-31,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,8.0,0.0,Monsoon,Winter,24.0,123.0,Low,Low,227.0,10.0
2022-09-01,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,9.0,0.0,Monsoon,Winter,25.0,280.0,Low,Medium,297.0,21.0
2022-09-02,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,20,,9.0,0.0,Monsoon,Winter,18.0,340.0,Low,High,348.0,32.0
2022-09-03,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,20,,9.0,1.0,Monsoon,Winter,29.0,404.0,Medium,High,324.0,54.0
2022-09-04,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,9.0,1.0,Monsoon,Winter,22.0,317.0,Low,High,329.0,38.0
2022-09-05,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,9.0,0.0,Monsoon,Winter,22.0,262.0,Low,Medium,252.0,29.0
2022-09-06,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,9.0,0.0,Monsoon,Winter,23.0,307.0,Low,High,353.0,32.0
2022-09-07,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,9.0,0.0,Monsoon,Winter,26.0,263.0,Low,Medium,289.0,20.0
2022-09-08,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,20,,9.0,0.0,Monsoon,Winter,29.0,271.0,Medium,Medium,253.0,30.0
2022-09-09,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,9.0,0.0,Monsoon,Winter,19.0,302.0,Low,High,388.0,30.0
2022-09-10,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,9.0,1.0,Monsoon,Winter,26.0,490.0,Low,High,312.0,31.0
2022-09-11,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,9.0,1.0,Monsoon,Winter,28.0,403.0,Low,High,382.0,32.0
2022-09-12,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,20,,9.0,0.0,Monsoon,Winter,19.0,129.0,Low,Low,220.0,15.0
2022-09-13,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,9.0,0.0,Monsoon,Winter,29.0,208.0,Medium,Medium,279.0,27.0
2022-09-14,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,9.0,0.0,Monsoon,Winter,23.0,310.0,Low,High,388.0,32.0
2022-09-15,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,18,,9.0,0.0,Monsoon,Winter,15.0,182.0,Low,Low,206.0,16.0
2022-09-16,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,20,,9.0,0.0,Monsoon,Winter,28.0,319.0,Medium,High,370.0,49.0
2022-09-17,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,19,,9.0,1.0,Monsoon,Winter,15.0,476.0,Low,High,336.0,37.0
2022-09-18,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,9.0,1.0,Monsoon,Winter,25.0,382.0,Low,High,390.0,30.0
2022-09-19,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,9.0,0.0,Monsoon,Winter,18.0,311.0,Medium,High,369.0,50.0
2022-09-20,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,21,,9.0,0.0,Monsoon,Winter,18.0,278.0,Low,Medium,278.0,26.0
2022-09-21,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,20,,9.0,0.0,Monsoon,Winter,24.0,209.0,Low,Medium,251.0,29.0
2022-09-22,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,20,,9.0,0.0,Monsoon,Winter,22.0,273.0,Low,Medium,264.0,24.0
2022-09-23,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,9.0,0.0,Monsoon,Winter,27.0,148.0,Low,Low,213.0,13.0
2022-09-24,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,18,,9.0,1.0,Monsoon,Winter,19.0,416.0,Low,High,367.0,34.0
2022-09-25,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,20,,9.0,1.0,Monsoon,Winter,16.0,497.0,Low,High,380.0,34.0
2022-09-26,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,22,,9.0,0.0,Monsoon,Winter,24.0,105.0,Low,Low,223.0,10.0
2022-09-27,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,9.0,0.0,Monsoon,Winter,19.0,228.0,Low,Medium,279.0,29.0
2022-09-28,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,9.0,0.0,Monsoon,Winter,27.0,127.0,Low,Low,211.0,16.0
2022-09-29,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,9.0,0.0,Monsoon,Winter,15.0,117.0,Medium,Low,246.0,23.0
2022-09-30,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,9.0,0.0,Monsoon,Winter,23.0,275.0,Low,Medium,298.0,25.0
2022-10-01,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,11,,10.0,1.0,Winter,Winter,5.0,463.0,Medium,High,316.0,43.0
2022-10-02,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,10.0,1.0,Winter,Winter,17.0,438.0,Medium,High,332.0,46.0
2022-10-03,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,23,,10.0,0.0,Winter,Winter,12.0,300.0,High,Medium,280.0,30.0
2022-10-04,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,21,,10.0,0.0,Winter,Winter,13.0,335.0,Medium,High,317.0,46.0
2022-10-05,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,13,,10.0,0.0,Winter,Winter,7.0,135.0,Medium,Low,244.0,16.0
2022-10-06,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,16,,10.0,0.0,Winter,Winter,9.0,199.0,Medium,Low,239.0,22.0
2022-10-07,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,12,,10.0,0.0,Winter,Winter,7.0,143.0,Medium,Low,225.0,23.0
2022-10-08,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,14,,10.0,1.0,Winter,Winter,9.0,415.0,Medium,High,361.0,44.0
2022-10-09,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,11,,10.0,1.0,Winter,Winter,9.0,491.0,Low,High,341.0,36.0
2022-10-10,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,18,,10.0,0.0,Winter,Winter,13.0,240.0,Medium,Medium,272.0,31.0
2022-10-11,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,10.0,0.0,Winter,Winter,15.0,335.0,Medium,High,321.0,52.0
2022-10-12,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,10.0,0.0,Winter,Winter,17.0,205.0,Medium,Medium,255.0,26.0
2022-10-13,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,12,,10.0,0.0,Winter,Winter,7.0,133.0,Medium,Low,203.0,24.0
2022-10-14,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,10.0,0.0,Winter,Winter,17.0,190.0,Medium,Low,206.0,16.0
2022-10-15,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,18,,10.0,1.0,Winter,Winter,12.0,368.0,Medium,High,349.0,51.0
2022-10-16,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,18,,10.0,1.0,Winter,Winter,16.0,476.0,Low,High,389.0,30.0
2022-10-17,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,20,,10.0,0.0,Winter,Winter,13.0,103.0,Medium,Low,245.0,15.0
2022-10-18,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,11,,10.0,0.0,Winter,Winter,6.0,157.0,Medium,Low,232.0,23.0
2022-10-19,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,16,,10.0,0.0,Winter,Winter,5.0,253.0,High,Medium,282.0,32.0
2022-10-20,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,19,,10.0,0.0,Winter,Winter,13.0,280.0,Medium,Medium,299.0,30.0
2022-10-21,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,21,,10.0,0.0,Winter,Winter,17.0,193.0,Low,Low,239.0,10.0
2022-10-22,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,20,,10.0,1.0,Winter,Winter,13.0,479.0,Medium,High,353.0,40.0
2022-10-23,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,19,,10.0,1.0,Winter,Winter,11.0,425.0,Medium,High,306.0,52.0
2022-10-24,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,20,,10.0,0.0,Winter,Winter,17.0,214.0,Low,Medium,257.0,26.0
2022-10-25,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,23,,10.0,0.0,Winter,Winter,13.0,233.0,High,Medium,299.0,35.0
2022-10-26,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,18,,10.0,0.0,Winter,Winter,15.0,179.0,Low,Low,202.0,18.0
2022-10-27,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,10,,10.0,0.0,Winter,Winter,9.0,308.0,Low,High,386.0,38.0
2022-10-28,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,10.0,0.0,Winter,Winter,17.0,272.0,Medium,Medium,290.0,29.0
2022-10-29,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,23,,10.0,1.0,Winter,Winter,11.0,320.0,High,High,375.0,72.0
2022-10-30,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,22,,10.0,1.0,Winter,Winter,11.0,432.0,High,High,338.0,58.0
2022-10-31,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,17,,10.0,0.0,Winter,Winter,5.0,338.0,High,High,394.0,81.0
2022-11-01,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,24,,11.0,0.0,Winter,Winter,16.0,290.0,Medium,Medium,282.0,30.0
2022-11-02,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,18,,11.0,0.0,Winter,Winter,12.0,201.0,Medium,Medium,285.0,33.0
2022-11-03,Lucknow,Palassio,ON,Auto,ON,Normal,Scheduled,Scheduled,,,16,,11.0,0.0,Winter,Winter,6.0,289.0,High,Medium,263.0,32.0
2022-11-04,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,11.0,0.0,Winter,Winter,17.0,142.0,Medium,Low,213.0,21.0
2022-11-05,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,21,,11.0,1.0,Winter,Winter,13.0,400.0,Medium,High,342.0,41.0
2022-11-06,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,19,,11.0,1.0,Winter,Winter,12.0,324.0,Medium,High,333.0,46.0
2022-11-07,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,23,,11.0,0.0,Winter,Winter,12.0,141.0,High,Low,207.0,23.0
2022-11-08,Lucknow,Palassio,ON,Auto,ON,Normal,Off,Off,,,11,,11.0,0.0,Winter,Winter,5.0,274.0,Medium,Medium,298.0,29.0
